temperature,humidity,humidity_change,temperature_change,elapsed_time,label
31.17,47.6,0.015,0.006,549,0
31.21,47.64,0.047,0.039,550,0
31.22,47.73,0.09,0.006,551,0
31.19,47.71,-0.029,-0.024,552,0
31.16,47.74,0.037,-0.031,553,0
31.19,47.8,0.059,0.031,554,0
31.17,47.83,0.025,-0.018,555,0
31.21,47.77,-0.053,0.031,556,0
31.19,47.7,-0.074,-0.011,557,0
31.17,47.72,0.019,-0.026,558,0
31.2,47.68,-0.034,0.034,559,0
31.19,47.59,-0.094,-0.016,560,0
31.23,47.63,0.036,0.046,561,0
31.25,47.7,0.078,0.021,562,0
31.21,47.68,-0.022,-0.041,563,0
31.2,47.59,-0.087,-0.015,564,0
31.19,47.52,-0.077,-0.006,565,0
31.23,47.38,-0.141,0.044,566,0
31.25,47.35,-0.028,0.015,567,0
31.28,47.37,0.025,0.026,568,0
31.3,47.46,0.091,0.026,569,0
31.29,47.49,0.03,-0.012,570,0
31.25,47.3,-0.193,-0.038,571,0
31.21,47.34,0.037,-0.041,572,0
31.16,47.33,-0.006,-0.047,573,0
31.17,47.25,-0.082,0.006,574,0
31.14,47.15,-0.099,-0.027,575,0
31.14,46.96,-0.187,0.003,576,0
31.19,46.93,-0.037,0.049,577,0
31.14,46.86,-0.066,-0.05,578,0
31.18,46.71,-0.155,0.04,579,0
31.23,46.78,0.074,0.042,580,0
31.23,46.8,0.017,0.005,581,0
31.28,46.77,-0.032,0.044,582,0
31.3,46.62,-0.15,0.026,583,0
31.29,46.59,-0.024,-0.007,584,0
31.29,46.65,0.059,-0.007,585,0
31.25,46.52,-0.131,-0.034,586,0
31.27,46.33,-0.192,0.015,587,0
31.29,46.2,-0.13,0.027,588,0
31.34,46.15,-0.046,0.049,589,0
31.34,46.07,-0.084,-0.008,590,0
31.35,45.87,-0.197,0.014,591,0
31.37,45.85,-0.023,0.02,592,0
31.38,45.75,-0.093,0.016,593,0
31.41,45.65,-0.099,0.03,594,0
31.45,45.71,0.055,0.035,595,0
31.45,45.69,-0.02,-0.001,596,0
31.42,45.5,-0.187,-0.024,597,0
31.39,45.55,0.049,-0.03,598,0
31.38,45.43,-0.124,-0.011,599,0
34.37,77.96,-0.109,0.015,0,0
34.4,77.88,-0.077,0.035,1,0
34.43,77.72,-0.164,0.026,2,0
34.44,77.71,-0.01,0.012,3,0
34.46,77.62,-0.086,0.013,4,0
34.43,77.4,-0.219,-0.024,5,0
34.4,77.23,-0.173,-0.031,6,0
34.44,77.28,0.054,0.04,7,0
34.49,77.17,-0.11,0.048,8,0
34.48,76.97,-0.198,-0.013,9,0
34.49,76.89,-0.088,0.011,10,0
34.45,76.66,-0.222,-0.037,11,0
34.41,76.52,-0.138,-0.035,12,0
34.38,76.29,-0.233,-0.031,13,0
34.36,76.14,-0.149,-0.028,14,0
34.39,76.0,-0.142,0.039,15,0
34.36,76.0,-0.006,-0.039,16,0
34.41,75.77,-0.229,0.052,17,0
34.46,75.73,-0.035,0.057,18,0
34.47,75.77,0.041,0.005,19,0
34.52,75.69,-0.081,0.054,20,0
34.53,75.53,-0.159,0.004,21,0
34.51,75.52,-0.009,-0.017,22,0
34.52,75.38,-0.144,0.01,23,0
34.52,75.21,-0.164,0.0,24,0
34.56,75.15,-0.065,0.042,25,0
34.52,75.1,-0.046,-0.037,26,0
34.49,75.05,-0.055,-0.03,27,0
34.51,74.84,-0.205,0.013,28,0
34.5,74.89,0.047,-0.002,29,0
34.49,74.67,-0.216,-0.018,30,0
34.54,74.47,-0.204,0.056,31,0
34.51,74.34,-0.132,-0.028,32,0
34.54,74.3,-0.039,0.024,33,0
34.57,74.26,-0.04,0.031,34,0
34.54,74.13,-0.129,-0.033,35,0
34.59,73.92,-0.211,0.05,36,0
34.57,73.88,-0.04,-0.02,37,0
34.56,73.75,-0.131,-0.01,38,0
34.57,73.74,-0.012,0.018,39,0
34.59,73.55,-0.187,0.018,40,0
34.57,73.33,-0.218,-0.022,41,0
34.59,73.26,-0.067,0.022,42,0
34.61,73.25,-0.015,0.019,43,0
34.59,73.23,-0.018,-0.017,44,0
34.58,73.22,-0.005,-0.015,45,0
34.58,73.15,-0.074,0.005,46,0
34.59,73.04,-0.111,0.007,47,0
34.55,73.06,0.019,-0.036,48,0
34.6,73.01,-0.047,0.043,49,0
34.61,73.03,0.016,0.012,50,0
34.66,73.07,0.045,0.05,51,0
34.71,73.09,0.014,0.049,52,0
34.75,73.08,-0.002,0.043,53,0
34.73,72.85,-0.232,-0.019,54,0
34.79,72.8,-0.053,0.057,55,0
34.8,72.73,-0.072,0.013,56,0
34.83,72.58,-0.151,0.027,57,0
34.79,72.54,-0.041,-0.038,58,0
34.77,72.33,-0.207,-0.02,59,0
34.8,72.16,-0.165,0.029,60,0
34.78,72.1,-0.066,-0.02,61,0
34.81,72.05,-0.05,0.028,62,0
34.77,71.95,-0.102,-0.039,63,0
34.77,71.82,-0.121,-0.002,64,0
34.81,71.74,-0.084,0.048,65,0
34.81,71.64,-0.095,-0.005,66,0
34.78,71.5,-0.144,-0.032,67,0
34.76,71.36,-0.139,-0.018,68,0
34.73,71.37,0.011,-0.03,69,0
34.74,71.38,0.007,0.011,70,0
34.74,71.16,-0.22,0.004,71,0
34.79,71.06,-0.102,0.044,72,0
34.81,70.97,-0.089,0.019,73,0
34.84,71.03,0.059,0.038,74,0
34.86,71.04,0.007,0.016,75,0
34.9,70.98,-0.055,0.036,76,0
34.86,71.01,0.026,-0.034,77,0
34.92,70.82,-0.19,0.057,78,0
34.91,70.88,0.061,-0.008,79,0
34.87,70.77,-0.105,-0.037,80,0
34.91,70.69,-0.086,0.035,81,0
34.94,70.5,-0.181,0.028,82,0
34.94,70.27,-0.233,0.002,83,0
34.95,70.15,-0.123,0.009,84,0
34.97,70.06,-0.092,0.019,85,0
34.95,70.01,-0.044,-0.013,86,0
34.98,69.95,-0.058,0.026,87,0
34.97,69.77,-0.184,-0.008,88,0
34.98,69.76,-0.012,0.006,89,0
34.98,69.58,-0.18,0.0,90,0
34.98,69.51,-0.064,0.001,91,0
35.01,69.56,0.048,0.03,92,0
35.04,69.35,-0.208,0.034,93,0
35.05,69.21,-0.142,0.005,94,0
35.04,69.21,-0.007,-0.005,95,0
35.1,69.18,-0.021,0.057,96,0
35.14,69.04,-0.148,0.041,97,0
35.16,69.05,0.01,0.013,98,0
35.15,69.11,0.058,-0.008,99,0
35.17,69.08,-0.021,0.025,100,0
35.19,69.13,0.048,0.017,101,0
35.16,68.91,-0.222,-0.029,102,0
35.22,68.83,-0.081,0.055,103,0
35.19,68.82,-0.008,-0.03,104,0
35.22,68.62,-0.203,0.033,105,0
35.21,68.52,-0.094,-0.015,106,0
35.25,68.36,-0.167,0.046,107,0
35.26,68.14,-0.214,0.006,108,0
35.26,67.99,-0.151,0.002,109,0
35.28,68.05,0.061,0.025,110,0
35.29,67.83,-0.219,0.001,111,0
35.34,67.86,0.023,0.059,112,0
35.37,67.62,-0.234,0.021,113,0
35.4,67.45,-0.176,0.033,114,0
35.44,67.51,0.061,0.046,115,0
35.45,67.34,-0.17,0.003,116,0
35.43,67.31,-0.026,-0.022,117,0
35.44,67.22,-0.091,0.011,118,0
35.42,67.11,-0.108,-0.015,119,0
35.46,67.06,-0.049,0.035,120,0
35.45,67.1,0.033,-0.002,121,0
35.5,67.07,-0.03,0.045,122,0
35.52,67.06,-0.004,0.018,123,0
35.54,66.9,-0.164,0.022,124,0
35.51,66.93,0.029,-0.026,125,0
35.52,66.92,-0.006,0.005,126,0
35.51,66.79,-0.135,-0.008,127,0
35.5,66.81,0.027,-0.006,128,0
35.52,66.72,-0.096,0.013,129,0
35.49,66.77,0.049,-0.027,130,0
35.5,66.59,-0.179,0.014,131,0
35.48,66.6,0.01,-0.02,132,0
35.47,66.41,-0.187,-0.013,133,0
35.52,66.38,-0.034,0.047,134,0
35.49,66.19,-0.193,-0.031,135,0
35.5,65.98,-0.204,0.012,136,0
35.54,65.95,-0.035,0.037,137,0
35.56,65.92,-0.022,0.029,138,0
35.56,65.96,0.036,-0.002,139,0
35.62,66.0,0.044,0.056,140,0
35.62,65.84,-0.161,0.002,141,0
35.67,65.85,0.005,0.055,142,0
35.7,65.91,0.063,0.023,143,0
35.73,65.68,-0.229,0.028,144,0
35.78,65.55,-0.133,0.059,145,0
35.82,65.45,-0.096,0.036,146,0
35.85,65.44,-0.011,0.029,147,0
35.82,65.33,-0.113,-0.031,148,0
35.8,65.39,0.06,-0.021,149,0
35.82,65.19,-0.2,0.021,150,0
35.84,65.01,-0.183,0.017,151,0
35.87,64.85,-0.153,0.037,152,0
35.85,64.83,-0.023,-0.023,153,0
35.83,64.88,0.052,-0.018,154,0
35.86,64.8,-0.084,0.03,155,0
35.9,64.82,0.023,0.036,156,0
35.88,64.84,0.02,-0.022,157,0
35.9,64.68,-0.165,0.018,158,0
35.86,64.7,0.023,-0.031,159,0
35.85,64.61,-0.086,-0.013,160,0
35.82,64.49,-0.126,-0.034,161,0
35.79,64.41,-0.075,-0.024,162,0
35.81,64.34,-0.075,0.013,163,0
35.79,64.38,0.04,-0.016,164,0
35.75,64.22,-0.158,-0.04,165,0
35.75,64.25,0.03,-0.005,166,0
35.73,64.08,-0.169,-0.02,167,0
35.74,64.12,0.038,0.01,168,0
35.72,64.01,-0.107,-0.021,169,0
35.76,63.97,-0.036,0.047,170,0
35.82,63.74,-0.234,0.058,171,0
35.86,63.68,-0.063,0.035,172,0
35.85,63.73,0.049,-0.004,173,0
35.9,63.52,-0.207,0.043,174,0
35.93,63.43,-0.086,0.031,175,0
35.9,63.39,-0.041,-0.031,176,0
35.93,63.2,-0.192,0.034,177,0
35.94,63.07,-0.127,0.012,178,0
35.96,62.89,-0.185,0.014,179,0
35.95,62.92,0.035,-0.009,180,0
35.97,62.77,-0.149,0.022,181,0
35.97,62.63,-0.147,-0.001,182,0
35.98,62.6,-0.031,0.012,183,0
35.99,62.62,0.025,0.014,184,0
36.01,62.45,-0.174,0.018,185,0
36.03,62.47,0.019,0.014,186,0
36.05,62.28,-0.184,0.02,187,0
36.03,62.24,-0.041,-0.011,188,0
36.08,62.14,-0.097,0.047,189,0
36.06,61.97,-0.173,-0.019,190,0
36.05,61.85,-0.118,-0.016,191,0
36.04,61.87,0.019,-0.011,192,0
36.04,61.65,-0.224,0.007,193,0
36.1,61.63,-0.014,0.057,194,0
36.14,61.44,-0.191,0.037,195,0
36.12,61.28,-0.166,-0.019,196,0
36.11,61.31,0.03,-0.009,197,0
36.15,61.09,-0.222,0.042,198,0
36.2,60.93,-0.152,0.049,199,0
36.22,60.85,-0.087,0.017,200,0
36.22,60.8,-0.047,0.003,201,0
36.2,60.86,0.063,-0.015,202,0
36.19,60.82,-0.041,-0.018,203,0
36.15,60.88,0.062,-0.037,204,0
36.12,60.93,0.046,-0.034,205,0
36.09,60.98,0.048,-0.03,206,0
36.12,60.87,-0.113,0.037,207,0
36.18,60.76,-0.107,0.058,208,0
36.19,60.81,0.055,0.012,209,0
36.18,60.68,-0.128,-0.008,210,0
36.22,60.47,-0.215,0.035,211,0
36.21,60.39,-0.077,-0.007,212,0
36.27,60.34,-0.052,0.053,213,0
36.24,60.39,0.049,-0.025,214,0
36.24,60.42,0.032,-0.005,215,0
36.21,60.41,-0.008,-0.03,216,0
36.2,60.18,-0.236,-0.009,217,0
36.16,60.07,-0.109,-0.036,218,0
36.2,60.05,-0.017,0.037,219,0
36.23,60.04,-0.013,0.034,220,0
36.21,60.04,0.0,-0.022,221,0
36.17,59.92,-0.12,-0.039,222,0
36.13,59.81,-0.111,-0.038,223,0
36.12,59.6,-0.206,-0.014,224,0
36.1,59.56,-0.039,-0.02,225,0
36.12,59.58,0.012,0.022,226,0
36.15,59.61,0.036,0.032,227,0
36.12,59.64,0.031,-0.027,228,0
36.09,59.5,-0.143,-0.033,229,0
36.09,59.27,-0.23,-0.001,230,0
36.11,59.18,-0.089,0.014,231,0
36.11,59.04,-0.141,0.007,232,0
36.16,59.08,0.042,0.045,233,0
36.12,58.89,-0.193,-0.032,234,0
36.17,58.76,-0.132,0.047,235,0
36.16,58.79,0.037,-0.013,236,0
36.2,58.83,0.032,0.037,237,0
36.19,58.76,-0.065,-0.005,238,0
36.24,58.75,-0.014,0.045,239,0
36.2,58.51,-0.233,-0.032,240,0
36.26,58.3,-0.216,0.052,241,0
36.29,58.27,-0.031,0.035,242,0
36.29,58.22,-0.052,-0.003,243,0
36.31,58.03,-0.186,0.026,244,0
36.31,57.8,-0.229,-0.006,245,0
36.27,57.84,0.042,-0.037,246,0
36.28,57.73,-0.109,0.004,247,0
36.27,57.57,-0.161,-0.006,248,0
36.3,57.61,0.042,0.026,249,0
36.31,57.61,-0.004,0.01,250,0
36.31,57.4,-0.213,0.005,251,0
36.31,57.39,-0.009,-0.004,252,0
36.27,57.37,-0.016,-0.034,253,0
36.31,57.31,-0.068,0.04,254,0
36.29,57.23,-0.071,-0.024,255,0
36.31,57.22,-0.011,0.018,256,0
36.35,57.03,-0.19,0.042,257,0
36.4,56.85,-0.183,0.056,258,0
36.37,56.88,0.033,-0.033,259,0
36.35,56.88,-0.001,-0.022,260,0
36.4,56.8,-0.084,0.046,261,0
36.37,56.77,-0.033,-0.026,262,0
36.42,56.78,0.017,0.047,263,0
36.39,56.71,-0.073,-0.028,264,0
36.39,56.72,0.008,0.002,265,0
36.38,56.61,-0.108,-0.007,266,0
36.38,56.39,-0.223,-0.007,267,0
36.41,56.17,-0.22,0.034,268,0
36.38,56.23,0.059,-0.027,269,0
36.4,56.22,-0.012,0.02,270,0
36.42,56.05,-0.167,0.02,271,0
36.41,55.88,-0.165,-0.015,272,0
36.44,55.94,0.052,0.035,273,0
36.48,55.81,-0.127,0.034,274,0
36.46,55.62,-0.186,-0.015,275,0
36.44,55.5,-0.118,-0.025,276,0
36.45,55.56,0.055,0.016,277,0
36.44,55.47,-0.085,-0.012,278,0
36.49,55.25,-0.223,0.051,279,0
36.55,55.3,0.048,0.057,280,0
36.56,55.31,0.015,0.008,281,0
36.54,55.2,-0.119,-0.014,282,0
36.56,55.14,-0.058,0.019,283,0
36.59,54.95,-0.19,0.033,284,0
36.63,54.94,-0.01,0.034,285,0
36.61,54.71,-0.231,-0.018,286,0
36.61,54.48,-0.229,0.001,287,0
36.58,54.32,-0.16,-0.031,288,0
36.61,54.25,-0.07,0.025,289,0
36.63,54.26,0.012,0.019,290,0
36.62,54.04,-0.223,-0.008,291,0
36.67,53.81,-0.231,0.057,292,0
36.66,53.8,-0.011,-0.013,293,0
36.71,53.76,-0.035,0.045,294,0
36.7,53.72,-0.039,-0.007,295,0
36.69,53.49,-0.228,-0.009,296,0
36.74,53.42,-0.07,0.051,297,0
36.72,53.33,-0.097,-0.023,298,0
36.68,53.11,-0.219,-0.035,299,0
36.67,52.95,-0.161,-0.014,300,0
36.65,52.88,-0.065,-0.017,301,0
36.62,52.68,-0.205,-0.033,302,0
36.67,52.48,-0.199,0.054,303,0
36.64,52.5,0.019,-0.039,304,0
36.62,52.32,-0.177,-0.014,305,0
36.65,52.2,-0.118,0.028,306,0
36.64,52.12,-0.086,-0.012,307,0
36.64,52.16,0.048,-0.0,308,0
36.64,52.13,-0.035,0.009,309,0
36.63,51.96,-0.174,-0.011,310,0
36.63,51.8,-0.153,-0.002,311,0
36.59,51.68,-0.124,-0.04,312,0
36.59,51.48,-0.196,-0.001,313,0
36.63,51.46,-0.018,0.037,314,0
36.67,51.48,0.019,0.039,315,0
36.64,51.33,-0.158,-0.025,316,0
36.66,51.26,-0.069,0.014,317,0
36.67,51.08,-0.179,0.012,318,0
36.69,50.9,-0.174,0.024,319,0
36.74,50.77,-0.13,0.046,320,0
36.76,50.77,0.0,0.028,321,0
36.75,50.71,-0.061,-0.012,322,0
36.77,50.57,-0.145,0.018,323,0
36.74,50.56,-0.005,-0.028,324,0
36.74,50.33,-0.231,-0.001,325,0
36.73,50.33,-0.005,-0.007,326,0
36.73,50.38,0.056,-0.003,327,0
36.73,50.35,-0.03,0.003,328,0
36.79,50.28,-0.069,0.055,329,0
36.77,50.33,0.044,-0.018,330,0
36.77,50.31,-0.015,0.003,331,0
36.79,50.2,-0.117,0.012,332,0
36.76,50.1,-0.099,-0.025,333,0
36.78,50.11,0.013,0.015,334,0
36.76,49.95,-0.162,-0.016,335,0
36.75,49.83,-0.121,-0.013,336,0
36.79,49.77,-0.054,0.048,337,0
36.83,49.69,-0.082,0.035,338,0
36.81,49.52,-0.171,-0.019,339,0
36.87,49.47,-0.05,0.058,340,0
36.87,49.31,-0.165,-0.003,341,0
36.91,49.29,-0.015,0.048,342,0
36.93,49.18,-0.118,0.012,343,0
36.92,49.1,-0.076,-0.006,344,0
36.96,48.92,-0.183,0.04,345,0
37.01,48.93,0.014,0.048,346,0
37.05,48.78,-0.15,0.046,347,0
37.04,48.57,-0.209,-0.015,348,0
37.05,48.58,0.006,0.009,349,0
37.05,48.56,-0.021,0.005,350,0
37.09,48.42,-0.138,0.033,351,0
37.13,48.24,-0.176,0.047,352,0
37.14,48.14,-0.102,0.006,353,0
37.16,47.99,-0.154,0.019,354,0
37.18,47.94,-0.052,0.017,355,0
37.19,47.82,-0.112,0.013,356,0
37.19,47.77,-0.056,-0.004,357,0
37.24,47.77,0.001,0.058,358,0
37.25,47.63,-0.136,0.008,359,0
37.27,47.53,-0.102,0.021,360,0
37.32,47.32,-0.209,0.053,361,0
37.36,47.29,-0.038,0.037,362,0
37.36,47.12,-0.162,-0.006,363,0
37.41,46.95,-0.175,0.05,364,0
37.45,46.87,-0.074,0.045,365,0
37.5,46.81,-0.063,0.052,366,0
37.54,46.73,-0.081,0.034,367,0
37.51,46.58,-0.149,-0.029,368,0
37.56,46.55,-0.034,0.057,369,0
37.59,46.4,-0.143,0.022,370,0
37.57,46.25,-0.153,-0.019,371,0
37.6,46.16,-0.095,0.031,372,0
37.57,45.97,-0.188,-0.03,373,0
37.6,45.94,-0.031,0.026,374,0
37.62,45.85,-0.085,0.026,375,0
37.65,45.86,0.004,0.028,376,0
37.7,45.75,-0.109,0.052,377,0
37.7,45.69,-0.06,-0.001,378,0
37.68,45.6,-0.085,-0.022,379,0
37.67,45.49,-0.114,-0.009,380,0
37.63,45.27,-0.216,-0.037,381,0
37.62,45.2,-0.075,-0.007,382,0
37.68,45.26,0.062,0.052,383,0
37.73,45.15,-0.111,0.053,384,0
37.7,44.94,-0.204,-0.026,385,0
37.71,44.81,-0.138,0.008,386,0
37.75,44.62,-0.189,0.043,387,0
37.73,44.55,-0.071,-0.026,388,0
37.77,44.54,-0.006,0.044,389,0
37.78,44.35,-0.187,0.009,390,0
37.81,44.29,-0.068,0.024,391,0
37.8,44.21,-0.077,-0.003,392,0
37.79,44.17,-0.042,-0.014,393,0
37.81,44.22,0.05,0.018,394,0
37.81,44.17,-0.049,0.0,395,0
37.8,44.12,-0.045,-0.011,396,0
37.79,44.1,-0.021,-0.005,397,0
37.83,44.16,0.063,0.038,398,0
37.81,44.19,0.026,-0.021,399,0
37.77,44.17,-0.023,-0.034,400,0
37.75,44.17,0.002,-0.019,401,0
37.74,44.2,0.033,-0.02,402,0
37.73,44.12,-0.078,-0.003,403,0
37.74,44.01,-0.116,0.009,404,0
37.71,43.92,-0.089,-0.028,405,0
37.76,43.91,-0.011,0.043,406,0
37.79,43.75,-0.16,0.031,407,0
37.77,43.76,0.017,-0.013,408,0
37.73,43.62,-0.145,-0.04,409,0
37.72,43.61,-0.013,-0.013,410,0
37.72,43.61,-0.001,-0.003,411,0
37.7,43.38,-0.223,-0.016,412,0
37.67,43.4,0.022,-0.028,413,0
37.67,43.38,-0.019,-0.009,414,0
37.67,43.38,-0.004,0.004,415,0
37.68,43.44,0.061,0.009,416,0
37.69,43.38,-0.061,0.012,417,0
37.72,43.19,-0.188,0.033,418,0
37.77,43.11,-0.086,0.05,419,0
37.76,43.09,-0.012,-0.01,420,0
37.74,42.99,-0.101,-0.019,421,0
37.8,42.84,-0.157,0.059,422,0
37.82,42.81,-0.023,0.017,423,0
37.8,42.8,-0.015,-0.025,424,0
37.77,42.82,0.022,-0.029,425,0
37.82,42.84,0.019,0.052,426,0
37.8,42.75,-0.093,-0.021,427,0
37.82,42.63,-0.113,0.023,428,0
37.88,42.66,0.026,0.059,429,0
37.94,42.56,-0.103,0.054,430,0
37.98,42.47,-0.084,0.043,431,0
38.01,42.49,0.014,0.03,432,0
38.07,42.53,0.045,0.057,433,0
38.09,42.37,-0.164,0.027,434,0
38.14,42.4,0.036,0.051,435,0
38.14,42.42,0.015,-0.008,436,0
38.17,42.48,0.055,0.034,437,0
38.19,42.28,-0.194,0.025,438,0
38.23,42.22,-0.06,0.04,439,0
38.24,42.19,-0.029,0.009,440,0
38.24,41.99,-0.201,-0.008,441,0
38.2,41.97,-0.022,-0.04,442,0
38.2,41.92,-0.046,0.007,443,0
38.23,41.97,0.042,0.03,444,0
38.29,41.81,-0.16,0.056,445,0
38.29,41.62,-0.189,-0.002,446,0
38.25,41.62,0.001,-0.035,447,0
38.3,41.42,-0.201,0.05,448,0
38.3,41.3,-0.114,-0.0,449,0
38.3,41.21,-0.089,-0.005,450,0
38.36,41.12,-0.093,0.06,451,0
38.41,41.02,-0.105,0.059,452,0
38.43,41.04,0.028,0.017,453,0
38.46,41.02,-0.025,0.029,454,0
38.46,40.81,-0.206,0.003,455,0
38.46,40.8,-0.014,-0.008,456,0
38.5,40.68,-0.114,0.04,457,0
38.56,40.54,-0.148,0.06,458,0
38.57,40.44,-0.099,0.017,459,0
38.53,40.38,-0.055,-0.038,460,0
38.55,40.23,-0.149,0.011,461,0
38.55,40.19,-0.048,0.009,462,0
38.56,40.17,-0.021,0.006,463,0
38.61,39.97,-0.196,0.046,464,0
38.61,39.99,0.018,0.004,465,0
38.61,39.79,-0.194,-0.005,466,0
38.57,39.63,-0.163,-0.033,467,0
38.63,39.59,-0.045,0.059,468,0
38.62,39.52,-0.064,-0.008,469,0
38.62,39.38,-0.144,0.002,470,0
38.6,39.41,0.029,-0.027,471,0
38.64,39.3,-0.111,0.043,472,0
38.65,39.17,-0.122,0.007,473,0
38.62,39.2,0.031,-0.024,474,0
38.65,39.16,-0.041,0.028,475,0
38.61,39.06,-0.106,-0.038,476,0
38.58,39.03,-0.029,-0.029,477,0
38.61,39.01,-0.024,0.03,478,0
38.65,38.78,-0.227,0.041,479,0
38.62,38.66,-0.119,-0.034,480,0
38.65,38.5,-0.16,0.03,481,0
38.66,38.52,0.024,0.007,482,0
38.63,38.32,-0.209,-0.027,483,0
38.66,38.32,0.001,0.027,484,0
38.69,38.32,0.008,0.031,485,0
38.69,38.2,-0.122,0.003,486,0
38.68,38.26,0.054,-0.011,487,0
38.66,38.02,-0.236,-0.017,488,0
38.65,37.98,-0.046,-0.012,489,0
38.68,37.93,-0.049,0.025,490,0
38.68,37.9,-0.029,0.001,491,0
38.66,37.83,-0.067,-0.018,492,0
38.64,37.66,-0.17,-0.023,493,0
38.67,37.71,0.053,0.034,494,0
38.68,37.75,0.037,0.007,495,0
38.67,37.71,-0.037,-0.004,496,0
38.66,37.74,0.03,-0.016,497,0
38.62,37.8,0.053,-0.037,498,0
38.6,37.66,-0.137,-0.018,499,0
38.6,37.46,-0.202,-0.002,500,0
38.65,37.46,0.005,0.046,501,0
38.7,37.45,-0.01,0.051,502,0
38.69,37.38,-0.069,-0.01,503,0
38.68,37.25,-0.137,-0.003,504,0
38.68,37.13,-0.114,-0.009,505,0
38.64,36.91,-0.228,-0.039,506,0
38.66,36.89,-0.016,0.026,507,0
38.62,36.95,0.058,-0.039,508,0
38.6,37.0,0.052,-0.024,509,0
38.56,37.05,0.047,-0.036,510,0
38.57,36.93,-0.117,0.009,511,0
38.56,36.93,0.003,-0.011,512,0
38.54,36.73,-0.199,-0.021,513,0
38.56,36.78,0.042,0.019,514,0
38.62,36.79,0.014,0.057,515,0
38.62,36.72,-0.073,0.003,516,0
38.67,36.53,-0.185,0.053,517,0
38.69,36.46,-0.068,0.02,518,0
38.68,36.49,0.026,-0.015,519,0
38.64,36.38,-0.108,-0.037,520,0
38.63,36.34,-0.042,-0.007,521,0
38.63,36.21,-0.133,-0.003,522,0
38.67,36.11,-0.092,0.036,523,0
38.7,36.05,-0.061,0.035,524,0
38.7,36.03,-0.028,-0.004,525,0
38.68,36.05,0.023,-0.02,526,0
38.66,36.07,0.026,-0.015,527,0
38.63,35.94,-0.136,-0.033,528,0
38.63,36.0,0.057,0.005,529,0
38.67,35.82,-0.177,0.036,530,0
38.72,35.66,-0.161,0.047,531,0
38.68,35.58,-0.078,-0.038,532,0
38.74,35.36,-0.217,0.059,533,0
38.71,35.25,-0.11,-0.024,534,0
38.7,35.07,-0.178,-0.013,535,0
38.7,35.07,-0.008,-0.0,536,0
38.67,35.03,-0.032,-0.032,537,0
38.7,34.84,-0.192,0.03,538,0
38.73,34.88,0.038,0.037,539,0
38.78,34.72,-0.162,0.041,540,0
38.8,34.52,-0.199,0.027,541,0
38.85,34.36,-0.158,0.048,542,0
38.89,34.26,-0.102,0.034,543,0
38.94,34.18,-0.084,0.058,544,0
38.93,33.94,-0.236,-0.013,545,0
38.91,33.91,-0.029,-0.023,546,0
38.87,33.89,-0.021,-0.033,547,0
38.86,33.82,-0.069,-0.013,548,0
38.88,33.82,-0.004,0.015,549,0
38.9,33.84,0.027,0.026,550,0
38.94,33.68,-0.163,0.037,551,0
38.95,33.73,0.048,0.015,552,0
39.0,33.72,-0.007,0.046,553,0
39.03,33.7,-0.019,0.033,554,0
39.01,33.5,-0.201,-0.027,555,0
38.98,33.38,-0.116,-0.029,556,0
39.0,33.37,-0.011,0.02,557,0
38.96,33.14,-0.234,-0.039,558,0
38.95,33.16,0.019,-0.008,559,0
38.97,33.08,-0.074,0.019,560,0
38.96,33.11,0.025,-0.007,561,0
39.02,33.07,-0.04,0.059,562,0
38.99,32.84,-0.224,-0.028,563,0
38.98,32.61,-0.232,-0.018,564,0
38.94,32.59,-0.023,-0.038,565,0
38.95,32.65,0.061,0.015,566,0
38.98,32.64,-0.014,0.029,567,0
38.98,32.67,0.031,-0.006,568,0
39.01,32.73,0.058,0.031,569,0
39.03,32.59,-0.134,0.024,570,0
39.06,32.57,-0.021,0.026,571,0
39.08,32.58,0.006,0.019,572,0
39.05,32.35,-0.225,-0.022,573,0
39.04,32.15,-0.205,-0.017,574,0
39.04,31.93,-0.216,0.001,575,0
39.03,31.82,-0.112,-0.01,576,0
39.0,31.59,-0.23,-0.026,577,0
38.98,31.54,-0.046,-0.024,578,0
38.97,31.59,0.05,-0.011,579,0
38.97,31.48,-0.108,0.005,580,0
38.96,31.37,-0.11,-0.014,581,0
38.93,31.29,-0.085,-0.025,582,0
38.97,31.26,-0.031,0.033,583,0
39.01,31.19,-0.067,0.046,584,0
38.99,31.07,-0.118,-0.024,585,0
39.03,30.97,-0.1,0.041,586,0
39.07,30.92,-0.05,0.042,587,0
39.06,30.92,-0.002,-0.014,588,0
39.09,30.96,0.034,0.032,589,0
39.13,30.9,-0.057,0.045,590,0
39.18,30.78,-0.12,0.046,591,0
39.16,30.59,-0.192,-0.016,592,0
39.21,30.37,-0.213,0.044,593,0
39.21,30.36,-0.013,-0.003,594,0
39.2,30.41,0.054,-0.005,595,0
39.25,30.39,-0.022,0.047,596,0
39.25,30.38,-0.009,-0.001,597,0
39.29,30.29,-0.089,0.046,598,0
39.26,30.21,-0.083,-0.03,599,0
30.15,89.82,0.061,0.014,0,0
30.14,89.83,0.009,-0.014,1,0
30.12,89.64,-0.187,-0.016,2,0
30.12,89.44,-0.206,-0.004,3,0
30.14,89.48,0.045,0.028,4,0
30.13,89.43,-0.048,-0.011,5,0
30.1,89.45,0.021,-0.03,6,0
